SES_Verslagjaar;SES_PC4;SES_Aantal_huishoudens;SES_Deelscore_welvaart;SES_Deelscore_arbeid;SES_Totaalscore;SES_Spreiding_welvaart;SES_Spreiding_arbeid;SES_Spreiding_totaalscore;SES_Interval_ondergrens;SES_Interval_bovengrens
2022;2321;5800;-0,078;-0,027;-0,03;0,41;0,37;0,907;0,903;0,91
2022;2322;100;NA;NA;NA;NA;NA;NA;NA;NA
2022;2323;100;NA;NA;NA;NA;NA;NA;NA;NA
2022;2324;4900;-0,057;-0,034;-0,093;0,403;0,353;0,91;0,905;0,914
2022;2331;4700;0,048;0,06;0,136;0,356;0,272;0,799;0,792;0,806
2022;2332;5100;-0,042;-0,008;-0,011;0,417;0,339;0,908;0,903;0,913
2022;2333;1400;0,065;0;0,298;0,376;0,336;0,746;0,737;0,755
2022;2334;1100;0,137;0,016;0,339;0,356;0,316;0,799;0,789;0,81
2022;2341;4300;0,205;0,061;0,431;0,263;0,254;0,655;0,649;0,661
2022;2342;1300;0,252;0,147;0,606;0,197;0,19;0,515;0,505;0,525
2022;2343;5100;0,123;0,026;0,252;0,326;0,288;0,758;0,752;0,764
2022;2351;2200;0,191;0,096;0,417;0,252;0,225;0,622;0,616;0,629
2022;2352;4400;0,036;0,033;0,11;0,353;0,285;0,798;0,792;0,804
2022;2353;5800;0,103;0,043;0,218;0,323;0,272;0,75;0,745;0,756
2022;2355;700;0,123;0,084;0,216;0,302;0,23;0,662;0,648;0,677
2022;2361;2300;0,082;0,027;0,167;0,364;0,288;0,773;0,765;0,781
2022;2362;100;NA;NA;NA;NA;NA;NA;NA;NA
2022;2371;4000;0,104;0,091;0,217;0,319;0,233;0,698;0,693;0,703
2022;2374;300;0,138;0,069;0,247;0,319;0,268;0,741;0,727;0,754
2022;2375;700;0,09;0,109;0,21;0,347;0,223;0,699;0,688;0,71
2022;2376;300;0,177;0,127;0,338;0,259;0,201;0,573;0,558;0,588
2022;2377;1600;0,06;0,078;0,146;0,357;0,264;0,747;0,738;0,756
2022;2381;2300;0,147;0,08;0,271;0,286;0,229;0,652;0,643;0,66
2022;2382;1500;0,161;0,122;0,367;0,266;0,203;0,6;0,593;0,607
2022;2391;2500;0,138;0,101;0,282;0,297;0,22;0,649;0,642;0,657
2022;2394;2400;0,078;0,077;0,182;0,315;0,25;0,669;0,662;0,676
2022;2396;1800;0,099;0,065;0,189;0,326;0,237;0,692;0,684;0,699
2022;2401;4000;0,049;0,056;0,138;0,331;0,279;0,737;0,731;0,743
2022;2402;6200;-0,023;0,021;-0,022;0,362;0,306;0,806;0,802;0,81
2022;2403;4400;0,023;0,028;0,064;0,345;0,307;0,769;0,766;0,771
2022;2404;2500;-0,065;0,018;-0,087;0,388;0,313;0,831;0,823;0,839
2022;2405;3800;0,052;0,056;0,141;0,337;0,276;0,725;0,72;0,731
2022;2406;4300;0,097;0,09;0,24;0,301;0,24;0,672;0,665;0,678
2022;2407;400;0,161;0,1;0,287;0,298;0,233;0,674;0,658;0,691
2022;2408;7000;0,156;0,113;0,368;0,266;0,219;0,629;0,626;0,632
2022;2409;0;NA;NA;NA;NA;NA;NA;NA;NA
2022;2411;7600;0,079;0,068;0,159;0,329;0,256;0,721;0,717;0,725
2022;2412;500;0,187;0,195;0,516;0,229;0,126;0,507;0,497;0,517
2022;2415;700;0,173;0,133;0,354;0,263;0,193;0,587;0,578;0,596
2022;2421;3900;0,116;0,08;0,211;0,302;0,236;0,673;0,665;0,68
2022;2431;800;0,139;0,078;0,238;0,294;0,236;0,648;0,634;0,661
2022;2432;100;NA;NA;NA;NA;NA;NA;NA;NA
2022;2435;1300;0,129;0,105;0,251;0,279;0,223;0,62;0,61;0,629
2022;2441;1600;0,13;0,108;0,264;0,296;0,224;0,624;0,614;0,634
2022;2445;500;0,162;0,112;0,336;0,291;0,21;0,62;0,608;0,633
2022;2451;2000;0,101;0,068;0,184;0,33;0,251;0,702;0,695;0,71
2022;2461;4000;0,12;0,078;0,215;0,303;0,242;0,669;0,665;0,673
2022;2465;500;0,106;0,058;0,203;0,353;0,272;0,758;0,743;0,774
2022;2471;600;0,086;0,109;0,225;0,318;0,216;0,654;0,639;0,67
2022;2481;1500;0,115;0,068;0,225;0,318;0,252;0,69;0,684;0,695
2022;2491;100;NA;NA;NA;NA;NA;NA;NA;NA
2022;2492;4600;0,132;0,092;0,308;0,308;0,253;0,746;0,742;0,75
2022;2493;2700;0,136;0,118;0,363;0,304;0,24;0,716;0,712;0,72
2022;2495;100;NA;NA;NA;NA;NA;NA;NA;NA
2022;2496;4400;0,068;0,048;0,198;0,363;0,32;0,856;0,851;0,862
2022;2497;3900;0,039;0,045;0,139;0,376;0,323;0,884;0,878;0,889
2022;2498;1900;0,138;0,108;0,37;0,327;0,255;0,79;0,783;0,797
2022;2511;2600;-0,067;-0,054;-0,034;0,432;0,393;0,987;0,981;0,992
2022;2512;7600;-0,22;-0,134;-0,389;0,436;0,453;1,055;1,052;1,058
2022;2513;4200;-0,08;-0,078;-0,098;0,441;0,409;1,002;0,997;1,007
2022;2514;2100;0,063;-0,016;0,21;0,385;0,337;0,795;0,786;0,803
2022;2515;6200;-0,251;-0,153;-0,476;0,429;0,466;1,078;1,075;1,081
2022;2516;4400;-0,25;-0,144;-0,485;0,418;0,464;1,041;1,038;1,044
2022;2517;5400;0,096;0,01;0,283;0,361;0,328;0,788;0,781;0,794
2022;2518;6100;-0,034;-0,033;0,057;0,426;0,38;0,923;0,92;0,926
2022;2521;5800;-0,214;-0,129;-0,381;0,408;0,443;0,989;0,985;0,992
2022;2522;6100;-0,15;-0,015;-0,21;0,387;0,359;0,833;0,827;0,839
2022;2523;2500;-0,143;-0,02;-0,204;0,389;0,371;0,857;0,85;0,864
2022;2524;2900;-0,187;-0,075;-0,367;0,422;0,427;1,003;0,998;1,009
2022;2525;6100;-0,269;-0,164;-0,643;0,426;0,477;1,054;1,05;1,059
2022;2526;5400;-0,336;-0,226;-0,807;0,401;0,495;1,065;1,062;1,069
2022;2531;4200;-0,253;-0,139;-0,523;0,416;0,469;1,034;1,029;1,039
2022;2532;3000;-0,325;-0,196;-0,671;0,4;0,491;1,055;1,05;1,06
2022;2533;3700;-0,346;-0,226;-0,76;0,386;0,499;1,044;1,04;1,048
2022;2541;4200;-0,293;-0,181;-0,625;0,4;0,492;1,03;1,024;1,035
2022;2542;4700;-0,257;-0,128;-0,529;0,403;0,452;0,998;0,994;1,003
2022;2543;3000;-0,269;-0,171;-0,583;0,414;0,474;1,047;1,042;1,052
2022;2544;5800;-0,247;-0,139;-0,523;0,421;0,454;1,045;1,041;1,048
2022;2545;6100;-0,146;-0,083;-0,303;0,425;0,42;1,002;0,998;1,006
2022;2546;3000;-0,022;0,053;0,044;0,346;0,296;0,754;0,748;0,76
2022;2547;4300;-0,057;0,012;-0,062;0,349;0,316;0,792;0,786;0,798
2022;2548;8400;0,079;0,066;0,2;0,35;0,294;0,826;0,821;0,831
2022;2551;5700;-0,093;-0,079;-0,225;0,399;0,373;0,914;0,91;0,918
2022;2552;7400;-0,013;-0,009;-0,027;0,374;0,334;0,858;0,854;0,862
2022;2553;4800;0,032;0,007;0,077;0,383;0,328;0,894;0,888;0,899
2022;2554;1000;0,165;0,011;0,28;0,291;0,249;0,668;0,656;0,68
2022;2555;5300;0,03;-0,038;0,022;0,363;0,302;0,82;0,814;0,826
2022;2561;2700;0,034;0,03;0,195;0,372;0,321;0,818;0,813;0,822
2022;2562;5800;-0,116;-0,036;-0,107;0,428;0,379;0,94;0,936;0,945
2022;2563;5300;-0,023;0,001;0,053;0,393;0,354;0,888;0,885;0,891
2022;2564;5300;0,141;0,07;0,345;0,288;0,268;0,687;0,682;0,692
2022;2565;6100;0,122;0,043;0,289;0,295;0,283;0,701;0,695;0,707
2022;2566;2700;0,263;0,059;0,527;0,193;0,241;0,555;0,548;0,561
2022;2571;5200;-0,222;-0,106;-0,434;0,421;0,431;1,026;1,021;1,031
2022;2572;3900;-0,219;-0,092;-0,473;0,426;0,424;0,986;0,978;0,993
2022;2573;4800;-0,109;0,003;-0,145;0,374;0,348;0,819;0,814;0,824
2022;2574;3500;-0,098;-0,007;-0,133;0,378;0,359;0,852;0,845;0,859
2022;2581;1400;0,155;0,049;0,343;0,275;0,291;0,664;0,658;0,67
2022;2582;4000;0,185;0,016;0,402;0,289;0,317;0,692;0,685;0,7
2022;2583;5900;-0,079;-0,033;-0,142;0,416;0,375;0,953;0,949;0,957
2022;2584;3500;-0,049;-0,052;-0,06;0,435;0,371;0,97;0,963;0,977
2022;2585;3500;0,124;-0,002;0,28;0,346;0,312;0,773;0,765;0,781
2022;2586;4100;0,037;-0,005;0,113;0,381;0,326;0,816;0,81;0,823
2022;2587;3600;0,106;0,005;0,239;0,359;0,311;0,799;0,793;0,806
2022;2591;3900;-0,121;-0,085;-0,212;0,426;0,416;0,992;0,988;0,996
2022;2592;4000;-0,113;-0,08;-0,198;0,416;0,385;0,946;0,943;0,949
2022;2593;4800;0,075;0,035;0,265;0,34;0,31;0,788;0,784;0,791
2022;2594;900;0,193;0,02;0,403;0,274;0,279;0,654;0,643;0,665
2022;2595;4300;0,025;-0,005;0,137;0,393;0,358;0,91;0,905;0,915
2022;2596;3400;0,243;0,05;0,529;0,226;0,273;0,593;0,585;0,601
2022;2597;4100;0,257;0,005;0,46;0,199;0,256;0,575;0,567;0,583
2022;2611;6200;0,026;-0,009;0,175;0,387;0,34;0,794;0,788;0,801
2022;2612;4200;-0,063;-0,037;-0,065;0,415;0,36;0,927;0,922;0,931
2022;2613;5800;-0,005;-0,003;0,093;0,402;0,34;0,881;0,876;0,886
2022;2614;5400;0,038;0,027;0,154;0,394;0,332;0,899;0,893;0,905
2022;2616;0;NA;NA;NA;NA;NA;NA;NA;NA
2022;2622;3600;0,031;0,022;0,092;0,358;0,32;0,811;0,806;0,816
2022;2623;3000;-0,012;-0,024;0,002;0,377;0,344;0,844;0,84;0,849
2022;2624;6200;-0,117;-0,085;-0,184;0,405;0,398;0,927;0,924;0,931
2022;2625;6100;-0,177;-0,116;-0,35;0,435;0,409;1,011;1,008;1,015
2022;2626;0;NA;NA;NA;NA;NA;NA;NA;NA
2022;2627;700;0,125;0,031;0,309;0,319;0,274;0,712;0,698;0,726
2022;2628;5300;-0,096;-0,075;-0,077;0,428;0,398;0,906;0,902;0,91
2022;2629;100;0,046;0,041;0,201;0,389;0,3;0,805;0,779;0,831
2022;2631;5700;0,164;0,088;0,339;0,285;0,247;0,692;0,688;0,696
2022;2632;1400;0,125;0,117;0,325;0,29;0,224;0,675;0,668;0,683
2022;2635;3400;0,161;0,098;0,353;0,286;0,234;0,683;0,678;0,688
2022;2636;1800;0,17;0,086;0,318;0,277;0,233;0,632;0,624;0,64
2022;2641;6200;0,131;0,073;0,273;0,305;0,249;0,702;0,697;0,707
2022;2642;3100;0,216;0,159;0,509;0,208;0,169;0,519;0,512;0,525
2022;2643;1900;0,088;0,12;0,29;0,312;0,216;0,722;0,714;0,731
2022;2645;3400;0,157;0,107;0,371;0,288;0,23;0,69;0,682;0,698
2022;2651;7500;0,131;0,081;0,271;0,308;0,247;0,717;0,714;0,72
2022;2652;5000;0,188;0,143;0,47;0,246;0,192;0,607;0,603;0,612
2022;2661;5100;0,17;0,095;0,341;0,275;0,236;0,666;0,661;0,671
2022;2662;2200;0,145;0,135;0,38;0,284;0,21;0,676;0,669;0,684
2022;2665;4800;0,126;0,07;0,241;0,311;0,258;0,71;0,702;0,719
2022;2671;6000;0,034;0,037;0,047;0,377;0,273;0,774;0,77;0,778
2022;2672;2400;0,162;0,12;0,333;0,275;0,208;0,65;0,641;0,659
2022;2673;1100;0,256;0,16;0,524;0,171;0,16;0,481;0,471;0,491
2022;2675;3400;0,027;0,1;0,113;0,4;0,24;0,762;0,755;0,77
2022;2676;1900;0,031;0,119;0,128;0,395;0,213;0,704;0,696;0,711
2022;2678;5100;0,108;0,099;0,211;0,321;0,228;0,674;0,668;0,679
2022;2681;6000;0,079;0,075;0,161;0,34;0,249;0,715;0,71;0,72
2022;2684;300;-0,151;-0,027;-0,253;0,412;0,366;0,893;0,869;0,917
2022;2685;3000;0,052;0,077;0,123;0,366;0,258;0,771;0,761;0,78
2022;2691;6000;0,078;0,08;0,156;0,341;0,24;0,699;0,696;0,702
2022;2692;1700;0,104;0,101;0,233;0,308;0,242;0,684;0,677;0,691
2022;2693;600;0,166;0,122;0,362;0,266;0,22;0,633;0,622;0,644
2022;2694;1200;0,173;0,126;0,363;0,26;0,204;0,621;0,613;0,629
2022;2711;2900;-0,066;-0,011;-0,092;0,353;0,303;0,791;0,785;0,798
2022;2712;2600;0,053;0,063;0,131;0,315;0,261;0,708;0,697;0,718
2022;2713;3300;0;0,024;0,023;0,342;0,292;0,753;0,746;0,76
2022;2715;2800;-0,124;-0,056;-0,224;0,402;0,391;0,914;0,908;0,92
2022;2716;4500;-0,052;-0,025;-0,089;0,394;0,343;0,887;0,882;0,891
2022;2717;3400;-0,115;-0,053;-0,207;0,402;0,383;0,912;0,907;0,917
2022;2718;3700;0,095;0,072;0,215;0,294;0,265;0,677;0,672;0,682
2022;2719;5000;0,139;0,064;0,281;0,285;0,244;0,691;0,687;0,694
2022;2721;4000;0,106;0,085;0,276;0,314;0,259;0,723;0,718;0,727
2022;2722;2600;-0,165;-0,099;-0,32;0,416;0,425;0,971;0,967;0,975
2022;2723;1700;0,025;0,043;0,098;0,326;0,302;0,741;0,734;0,748
2022;2724;3300;0,016;0,028;0,075;0,348;0,311;0,788;0,783;0,793
2022;2725;2700;0,112;0,036;0,219;0,307;0,248;0,704;0,696;0,712
2022;2726;2800;0,029;0,019;0,087;0,34;0,312;0,785;0,776;0,794
2022;2727;2200;0,011;0,04;0,081;0,346;0,305;0,771;0,764;0,779
2022;2728;3600;0,089;0,057;0,203;0,324;0,279;0,741;0,735;0,746
2022;2729;4600;0,08;0,08;0,224;0,334;0,28;0,774;0,77;0,778
2022;2731;1400;0,111;0,092;0,245;0,304;0,232;0,649;0,638;0,661
2022;2735;0;NA;NA;NA;NA;NA;NA;NA;NA
2022;2741;5000;0,046;0,063;0,114;0,345;0,268;0,747;0,742;0,752
2022;2742;5000;0,054;0,082;0,162;0,35;0,249;0,777;0,771;0,783
2022;2743;2900;0,112;0,087;0,243;0,294;0,236;0,649;0,643;0,655
2022;2751;1700;0,132;0,111;0,295;0,291;0,219;0,651;0,642;0,659
2022;2752;100;0,123;0,115;0,244;0,317;0,217;0,73;0,698;0,762
2022;2761;3500;0,118;0,11;0,279;0,309;0,217;0,679;0,672;0,685
2022;2771;7100;0,061;0,077;0,157;0,351;0,256;0,741;0,738;0,745
2022;2801;4600;-0,015;0,015;0,06;0,4;0,325;0,889;0,885;0,894
2022;2802;4500;-0,093;-0,003;-0,156;0,393;0,353;0,917;0,914;0,92
2022;2803;4500;0,051;0,028;0,124;0,341;0,269;0,765;0,761;0,77
2022;2804;5400;0,006;-0,002;0,01;0,378;0,306;0,871;0,866;0,876
2022;2805;4800;0,03;0,029;0,098;0,365;0,313;0,844;0,839;0,85
2022;2806;4400;-0,032;0,009;-0,013;0,405;0,341;0,953;0,946;0,96
2022;2807;4300;0,054;0,058;0,142;0,343;0,289;0,81;0,805;0,815
2022;2808;200;0,158;0,103;0,368;0,282;0,229;0,642;0,623;0,66
2022;2809;1000;0,069;0,191;0,394;0,374;0,128;0,67;0,66;0,68
2022;2811;4500;0,146;0,069;0,272;0,309;0,244;0,7;0,693;0,706
2022;2821;2100;0,117;0,082;0,21;0,319;0,241;0,699;0,693;0,705
2022;2825;600;0,206;0,114;0,385;0,23;0,206;0,522;0,51;0,535
2022;2831;1100;0,044;0,074;0,107;0,358;0,264;0,75;0,74;0,76
2022;2841;3700;0,07;0,07;0,164;0,338;0,262;0,741;0,736;0,746
2022;2851;1800;0,105;0,066;0,188;0,327;0,245;0,707;0,696;0,718
2022;2855;200;0,144;0,086;0,263;0,318;0,249;0,715;0,694;0,737
2022;2861;2900;0,101;0,059;0,166;0,325;0,263;0,713;0,708;0,719
2022;2865;800;0,037;0,07;0,109;0,35;0,261;0,759;0,747;0,771
2022;2871;5300;0,023;0,041;0,054;0,362;0,281;0,772;0,768;0,777
2022;2872;500;0,232;0,205;0,584;0,175;0,105;0,402;0,392;0,411
2022;2901;3800;0,174;0,103;0,36;0,25;0,224;0,624;0,618;0,629
2022;2902;3900;0,024;0,015;0,049;0,354;0,309;0,783;0,779;0,788
2022;2903;4000;-0,085;-0,05;-0,184;0,403;0,354;0,896;0,89;0,903
2022;2904;3800;0,024;0,012;0,054;0,379;0,306;0,852;0,847;0,857
2022;2905;3300;-0,134;-0,06;-0,24;0,409;0,363;0,897;0,892;0,902
2022;2906;2600;-0,088;-0,068;-0,189;0,421;0,378;0,942;0,937;0,947
2022;2907;6700;-0,026;0,005;-0,031;0,365;0,339;0,827;0,823;0,83
2022;2908;1600;0,009;0,033;0,037;0,339;0,288;0,76;0,751;0,769
2022;2909;1300;0,1;0,101;0,309;0,325;0,244;0,733;0,723;0,742
2022;2911;3000;0,143;0,105;0,333;0,3;0,234;0,679;0,674;0,685
2022;2912;2800;0,035;0,011;0,046;0,379;0,307;0,843;0,836;0,851
2022;2913;200;0,244;0,151;0,444;0,195;0,164;0,475;0,45;0,499
2022;2914;3400;0,104;0,073;0,222;0,3;0,247;0,679;0,674;0,683
2022;2921;800;0,152;0,121;0,32;0,245;0,21;0,564;0,552;0,577
2022;2922;3100;-0,025;0,002;-0,059;0,375;0,303;0,813;0,807;0,819
2022;2923;2700;-0,019;-0,002;-0,033;0,389;0,321;0,843;0,838;0,849
2022;2924;1800;0,049;0,011;0,079;0,364;0,302;0,798;0,789;0,808
2022;2925;2800;0,064;0,05;0,144;0,335;0,26;0,718;0,711;0,725
2022;2926;1100;0,141;0,071;0,26;0,292;0,237;0,701;0,692;0,71
2022;2931;2900;0,042;0,065;0,097;0,343;0,258;0,732;0,724;0,74
2022;2935;2300;0,117;0,09;0,213;0,29;0,228;0,642;0,635;0,648
2022;2941;3400;0,063;0,058;0,111;0,345;0,267;0,748;0,74;0,756
2022;2951;4400;-0,011;0,031;-0,015;0,357;0,281;0,779;0,773;0,784
2022;2952;400;0,211;0,141;0,415;0,242;0,191;0,591;0,576;0,607
2022;2953;2400;-0,018;0,029;-0,003;0,379;0,327;0,832;0,824;0,841
2022;2954;1000;0,142;0,09;0,291;0,268;0,243;0,628;0,617;0,639
2022;2957;3200;0,019;0,073;0,054;0,356;0,254;0,742;0,732;0,751
